row,sample
19207,holdout
19208,holdout
19209,holdout
19210,development
19211,development
19212,development
19213,holdout
19214,holdout
19215,holdout
19216,development
19217,development
19218,development
19219,development
19220,development
19221,development
19222,development
19223,development
19224,development
19225,holdout
19226,development
19227,development
19228,development
19229,development
19230,development
19231,development
19232,development
19233,development
19234,development
19235,development
19236,development
19237,holdout
19238,development
19239,development
19240,development
19241,holdout
19242,holdout
19243,development
19244,holdout
19245,development
19246,development
19247,holdout
19248,holdout
19249,holdout
19250,holdout
19251,development
19252,development
19253,development
19254,development
19255,development
19256,development
19257,development
19258,holdout
19259,holdout
19260,holdout
19261,development
19262,development
19263,development
19264,holdout
19265,holdout
19266,development
19267,development
19268,development
19269,development
19270,development
19271,holdout
19272,development
19273,holdout
19274,development
19275,holdout
19276,development
19277,development
19278,development
19279,holdout
19280,development
19281,development
19282,holdout
19283,development
19284,development
19285,development
19286,development
19287,holdout
19288,development
19289,development
19290,holdout
19291,development
19292,development
19293,development
19294,development
19295,holdout
19296,development
19297,development
19298,development
19299,development
19300,development
19301,development
19302,development
19303,development
19304,development
19305,development
19306,development
19307,development
19308,development
19309,holdout
19310,development
19311,holdout
19312,holdout
19313,development
19314,development
19315,development
19316,development
19317,development
19318,development
19319,development
19320,holdout
19321,development
19322,development
19323,holdout
19324,development
19325,development
19326,development
19327,development
19328,development
19329,development
19330,development
19331,development
19332,holdout
19333,development
19334,development
19335,holdout
19336,holdout
19337,holdout
19338,development
19339,development
19340,development
19341,development
19342,development
19343,development
19344,development
19345,holdout
19346,development
19347,holdout
19348,development
19349,development
19350,development
19351,development
19352,holdout
19353,development
19354,development
19355,development
19356,development
19357,development
19358,holdout
19359,holdout
19360,development
19361,holdout
19362,development
19363,development
19364,development
19365,development
19366,development
19367,development
19368,development
19369,development
19370,holdout
19371,development
19372,development
19373,holdout
19374,holdout
19375,development
19376,holdout
19377,holdout
19378,development
19379,holdout
19380,development
19381,development
19382,holdout
19383,holdout
19384,holdout
19385,development
19386,holdout
19387,development
19388,development
19389,development
19390,development
19391,holdout
19392,holdout
19393,development
19394,development
19395,development
19396,holdout
19397,development
19398,development
19399,holdout
19400,development
19401,development
19402,development
19403,development
19404,development
19405,holdout
19406,development
19407,holdout
19408,development
19409,development
19410,holdout
19411,development
19412,development
19413,holdout
19414,development
19415,holdout
19416,development
19417,holdout
19418,development
19419,development
19420,holdout
19421,development
19422,development
19423,development
19424,development
19425,development
19426,development
19427,holdout
19428,holdout
19429,holdout
19430,development
19431,development
19432,holdout
19433,development
19434,holdout
19435,development
19436,development
19437,holdout
19438,development
19439,development
19440,holdout
19441,development
19442,holdout
19443,development
19444,development
19445,development
19446,development
19447,development
19448,holdout
19449,development
19450,development
19451,development
19452,development
19453,development
19454,holdout
19455,holdout
19456,development
19457,development
19458,development
19459,development
19460,development
19461,development
19462,development
19463,development
19464,development
19465,development
19466,holdout
19467,development
19468,holdout
19469,development
19470,development
19471,holdout
19472,development
19473,holdout
19474,development
19475,holdout
19476,development
19477,holdout
19478,development
19479,development
19480,development
19481,development
19482,development
19483,development
19484,development
19485,development
19486,development
19487,development
19488,holdout
19489,holdout
19490,development
19491,holdout
19492,holdout
19493,development
19494,development
19495,development
19496,development
19497,development
19498,development
19499,development
19500,development
19501,holdout
19502,development
19503,development
19504,development
19505,development
19506,development
19507,development
19508,holdout
19509,development
19510,development
19511,development
19512,holdout
19513,development
19514,development
19515,development
19516,holdout
19517,development
19518,holdout
19519,holdout
19520,development
19521,holdout
19522,development
19523,holdout
19524,holdout
19525,development
19526,development
19527,holdout
19528,development
19529,development
19530,holdout
19531,development
19532,holdout
19533,development
19534,holdout
19535,development
19536,development
19537,holdout
19538,holdout
19539,development
19540,development
19541,development
19542,holdout
19543,development
19544,development
19545,development
19546,development
19547,development
19548,development
19549,holdout
19550,development
19551,holdout
19552,holdout
19553,development
19554,development
19555,development
19556,holdout
19557,development
19558,development
19559,development
19560,development
19561,holdout
19562,development
19563,development
19564,development
19565,development
19566,holdout
19567,holdout
19568,development
19569,development
19570,development
19571,development
19572,development
19573,holdout
19574,holdout
19575,development
19576,development
19577,development
19578,development
19579,holdout
19580,development
19581,development
19582,development
19583,development
19584,development
19585,development
19586,holdout
19587,holdout
19588,holdout
19589,holdout
19590,development
19591,development
19592,development
19593,development
19594,development
19595,development
19596,development
19597,holdout
19598,development
19599,development
19600,development
19601,holdout
19602,holdout
19603,holdout
19604,holdout
19605,development
19606,development
19607,development
19608,development
19609,holdout
19610,development
19611,development
19612,development
19613,development
19614,development
19615,holdout
19616,development
19617,development
19618,holdout
19619,holdout
19620,development
19621,development
19622,development
19623,development
19624,development
19625,holdout
19626,development
19627,development
19628,development
19629,development
19630,holdout
19631,holdout
19632,development
19633,development
19634,development
19635,development
19636,development
19637,development
19638,development
19639,development
19640,development
19641,development
19642,development
19643,holdout
19644,development
19645,holdout
19646,development
19647,holdout
19648,development
19649,holdout
19650,holdout
19651,development
19652,development
19653,development
19654,development
19655,development
19656,development
19657,holdout
19658,development
19659,development
19660,holdout
19661,holdout
19662,development
19663,development
19664,development
19665,development
19666,development
19667,development
19668,development
19669,development
19670,holdout
19671,development
19672,development
19673,development
19674,holdout
19675,holdout
19676,development
19677,development
19678,development
19679,development
19680,development
19681,development
19682,holdout
19683,holdout
19684,holdout
19685,development
19686,development
19687,holdout
19688,holdout
19689,development
19690,development
19691,development
19692,development
19693,holdout
19694,holdout
19695,holdout
19696,development
19697,holdout
19698,development
19699,development
19700,development
19701,development
19702,development
19703,development
19704,development
19705,development
19706,development
19707,development
19708,development
19709,development
19710,development
19711,development
19712,development
19713,development
19714,development
19715,development
19716,development
19717,holdout
19718,development
19719,development
19720,development
19721,development
19722,development
19723,development
19724,development
19725,development
19726,holdout
19727,development
19728,development
19729,development
19730,holdout
19731,holdout
19732,development
19733,development
19734,development
19735,holdout
19736,development
19737,development
19738,development
19739,development
19740,holdout
19741,development
19742,development
19743,development
19744,development
19745,holdout
19746,development
19747,holdout
19748,development
19749,development
19750,development
19751,development
19752,development
19753,development
19754,holdout
19755,development
19756,development
19757,development
19758,development
19759,development
19760,development
19761,development
19762,development
19763,holdout
19764,development
19765,holdout
19766,development
19767,holdout
19768,holdout
19769,development
19770,development
19771,development
19772,holdout
19773,development
19774,development
19775,development
19776,development
19777,development
19778,development
19779,holdout
19780,holdout
19781,holdout
19782,development
19783,development
19784,holdout
19785,holdout
19786,development
19787,development
19788,holdout
19789,development
19790,development
19791,holdout
19792,development
19793,holdout
19794,development
19795,development
19796,development
19797,development
19798,development
19799,holdout
19800,development
19801,holdout
19802,development
19803,development
19804,holdout
19805,holdout
19806,holdout
19807,development
19808,development
19809,holdout
19810,holdout
19811,holdout
19812,holdout
19813,development
19814,development
19815,development
19816,development
19817,development
19818,holdout
19819,holdout
19820,development
19821,development
19822,holdout
19823,holdout
19824,holdout
19825,development
19826,development
19827,holdout
19828,development
19829,holdout
19830,development
19831,development
19832,development
19833,holdout
19834,development
19835,development
19836,development
19837,development
19838,holdout
19839,development
19840,development
19841,development
19842,development
19843,development
19844,development
19845,holdout
19846,development
19847,development
19848,development
19849,development
19850,development
19851,development
19852,holdout
19853,development
19854,development
19855,development
19856,development
19857,development
19858,development
19859,development
19860,development
19861,development
19862,development
19863,development
19864,development
19865,development
19866,holdout
19867,development
19868,holdout
19869,development
19870,development
19871,holdout
19872,development
19873,development
19874,development
19875,development
19876,development
19877,development
19878,development
19879,development
19880,development
19881,holdout
19882,holdout
19883,holdout
19884,development
19885,development
19886,development
19887,development
19888,development
19889,development
19890,development
19891,development
19892,holdout
19893,holdout
19894,development
19895,holdout
19896,development
19897,development
19898,development
19899,holdout
19900,holdout
19901,development
19902,development
19903,holdout
19904,holdout
19905,development
19906,holdout
19907,holdout
19908,development
19909,development
19910,development
19911,development
19912,development
19913,development
19914,development
19915,development
19916,development
19917,holdout
19918,holdout
19919,holdout
19920,development
19921,development
19922,development
19923,holdout
19924,development
19925,development
19926,development
19927,holdout
19928,holdout
19929,development
19930,development
19931,holdout
19932,development
19933,development
19934,development
19935,development
19936,holdout
19937,development
19938,holdout
19939,development
19940,development
19941,development
19942,holdout
19943,development
19944,holdout
19945,holdout
19946,development
19947,development
19948,development
19949,development
19950,development
19951,development
19952,development
19953,development
19954,development
19955,development
19956,development
19957,development
19958,development
19959,development
19960,development
19961,development
19962,development
19963,development
19964,development
19965,development
19966,holdout
19967,holdout
19968,development
19969,holdout
19970,development
19971,holdout
19972,development
19973,development
19974,development
19975,development
19976,development
19977,development
19978,development
19979,holdout
19980,development
19981,holdout
19982,development
19983,development
19984,development
19985,development
19986,development
19987,holdout
19988,development
19989,development
19990,holdout
19991,development
19992,development
19993,development
19994,development
19995,holdout
19996,development
19997,holdout
19998,holdout
19999,holdout
20000,development
20001,development
20002,development
20003,development
20004,holdout
20005,holdout
20006,development
20007,development
20008,development
20009,holdout
20010,development
20011,holdout
20012,holdout
20013,development
20014,development
20015,holdout
20016,holdout
20017,holdout
20018,development
20019,development
20020,development
20021,holdout
20022,holdout
20023,holdout
20024,development
20025,development
20026,development
20027,development
20028,development
20029,development
20030,development
20031,development
20032,holdout
20033,holdout
20034,holdout
20035,holdout
20036,development
20037,development
20038,development
20039,holdout
20040,development
20041,development
20042,development
20043,development
20044,development
20045,holdout
20046,development
20047,development
20048,development
20049,holdout
20050,holdout
20051,holdout
20052,development
20053,development
20054,development
20055,development
20056,development
20057,holdout
20058,holdout
20059,development
20060,development
20061,development
20062,development
20063,holdout
20064,development
20065,development
20066,holdout
20067,holdout
20068,holdout
20069,holdout
20070,development
20071,development
20072,development
20073,holdout
20074,development
20075,holdout
20076,holdout
20077,holdout
20078,holdout
20079,holdout
20080,development
20081,development
20082,holdout
20083,development
20084,holdout
20085,development
20086,development
20087,development
20088,development
20089,holdout
20090,development
20091,holdout
20092,development
20093,development
20094,development
20095,holdout
20096,development
20097,holdout
20098,development
20099,holdout
20100,development
20101,development
20102,development
20103,development
20104,development
20105,development
20106,holdout
20107,development
20108,development
20109,holdout
20110,development
20111,development
20112,development
20113,development
20114,development
20115,development
20116,development
20117,development
20118,development
20119,development
20120,development
20121,holdout
20122,holdout
20123,holdout
20124,development
20125,development
20126,development
20127,development
20128,development
20129,development
20130,development
20131,development
20132,development
20133,development
20134,development
20135,development
20136,development
20137,development
20138,holdout
20139,holdout
20140,development
20141,holdout
20142,development
20143,holdout
20144,holdout
20145,development
20146,development
20147,development
20148,development
20149,development
20150,holdout
20151,holdout
20152,development
20153,development
20154,development
20155,development
20156,development
20157,development
20158,development
20159,development
20160,holdout
20161,development
20162,holdout
20163,development
20164,development
20165,development
20166,development
20167,holdout
20168,development
20169,development
20170,development
20171,development
20172,holdout
20173,development
20174,holdout
20175,development
20176,holdout
20177,holdout
20178,development
20179,development
20180,development
20181,holdout
20182,holdout
20183,holdout
20184,development
20185,development
20186,development
20187,development
20188,development
20189,development
20190,development
20191,development
20192,holdout
20193,holdout
20194,development
20195,development
20196,development
20197,development
20198,development
20199,development
20200,development
20201,development
20202,holdout
20203,development
20204,holdout
20205,development
20206,development
20207,development
20208,holdout
20209,development
20210,development
20211,development
20212,holdout
20213,development
20214,development
20215,development
20216,development
20217,development
20218,development
20219,holdout
20220,development
20221,holdout
20222,holdout
20223,holdout
20224,development
20225,development
20226,development
20227,development
20228,holdout
20229,development
20230,holdout
20231,development
20232,holdout
20233,holdout
20234,development
20235,development
20236,development
20237,development
20238,development
20239,development
20240,development
20241,development
20242,holdout
20243,holdout
20244,development
20245,development
20246,development
20247,holdout
20248,development
20249,development
20250,development
20251,development
20252,holdout
20253,development
20254,holdout
20255,development
20256,development
20257,development
20258,development
20259,development
20260,development
20261,holdout
20262,development
20263,holdout
20264,development
20265,holdout
20266,development
20267,development
20268,development
20269,holdout
20270,holdout
20271,development
20272,holdout
20273,development
20274,development
20275,development
20276,holdout
20277,development
20278,holdout
20279,development
20280,development
20281,holdout
20282,development
20283,development
20284,holdout
20285,development
20286,holdout
20287,development
20288,development
20289,holdout
20290,development
20291,holdout
20292,holdout
20293,development
20294,development
20295,holdout
20296,development
20297,development
20298,development
20299,development
20300,development
20301,holdout
20302,holdout
20303,development
20304,holdout
20305,development
20306,development
20307,holdout
20308,development
20309,development
20310,development
20311,development
20312,holdout
20313,development
20314,development
20315,development
20316,holdout
20317,holdout
20318,development
20319,development
20320,development
20321,development
20322,development
20323,holdout
20324,development
20325,development
20326,development
20327,development
20328,holdout
20329,development
20330,development
20331,development
20332,development
20333,holdout
20334,development
20335,development
20336,development
20337,development
20338,development
20339,development
20340,development
20341,development
20342,development
20343,development
20344,development
20345,development
20346,holdout
20347,development
20348,holdout
20349,development
20350,development
20351,development
20352,development
20353,development
20354,holdout
20355,development
20356,holdout
20357,holdout
20358,holdout
20359,development
20360,development
20361,development
20362,development
20363,development
20364,development
20365,holdout
20366,development
20367,development
20368,development
20369,development
20370,holdout
20371,development
20372,development
20373,holdout
20374,holdout
20375,development
20376,development
20377,development
20378,development
20379,development
20380,development
20381,holdout
20382,development
20383,development
20384,development
20385,development
20386,development
20387,holdout
20388,development
20389,development
20390,development
20391,development
20392,development
20393,holdout
20394,development
20395,development
20396,development
20397,holdout
20398,development
20399,holdout
20400,holdout
20401,development
20402,holdout
20403,development
20404,development
20405,development
20406,holdout
20407,development
20408,development
20409,holdout
20410,holdout
20411,development
20412,development
20413,development
20414,development
20415,development
20416,development
20417,development
20418,development
20419,development
20420,development
20421,development
20422,development
20423,development
20424,holdout
20425,development
20426,holdout
20427,development
20428,holdout
20429,holdout
20430,development
20431,development
20432,development
20433,development
20434,holdout
20435,development
20436,development
20437,holdout
20438,holdout
20439,development
20440,development
20441,development
20442,development
20443,holdout
20444,development
20445,development
20446,development
20447,development
20448,development
20449,holdout
20450,development
20451,holdout
20452,development
20453,holdout
20454,development
20455,development
20456,development
20457,holdout
20458,holdout
20459,development
20460,development
20461,development
20462,holdout
20463,development
20464,holdout
20465,development
20466,development
20467,development
20468,development
20469,holdout
20470,development
20471,development
20472,holdout
20473,development
20474,development
20475,development
20476,development
20477,holdout
20478,development
20479,development
20480,holdout
20481,development
20482,development
20483,development
20484,development
20485,development
20486,development
20487,holdout
20488,holdout
20489,development
20490,development
20491,holdout
20492,development
20493,development
20494,development
20495,development
20496,development
20497,development
20498,development
20499,development
20500,development
20501,development
20502,development
20503,holdout
20504,holdout
20505,development
20506,holdout
20507,holdout
20508,development
20509,development
20510,holdout
20511,development
20512,holdout
20513,development
20514,holdout
20515,holdout
20516,development
20517,development
20518,holdout
20519,development
20520,development
20521,development
20522,development
20523,development
20524,development
20525,development
20526,development
20527,development
20528,development
20529,development
20530,development
20531,development
20532,holdout
20533,holdout
20534,development
20535,development
20536,development
20537,development
20538,development
20539,holdout
20540,holdout
20541,development
20542,holdout
20543,development
20544,holdout
20545,development
20546,holdout
20547,development
20548,holdout
20549,development
20550,development
20551,holdout
20552,development
20553,development
20554,holdout
20555,development
20556,development
20557,holdout
20558,development
20559,holdout
20560,development
20561,development
20562,development
20563,holdout
20564,development
20565,holdout
20566,holdout
20567,development
20568,holdout
20569,development
20570,holdout
20571,holdout
20572,holdout
20573,development
20574,development
20575,development
20576,holdout
20577,holdout
20578,development
20579,development
20580,development
20581,development
20582,holdout
20583,holdout
20584,holdout
20585,development
20586,development
20587,development
20588,development
20589,holdout
20590,development
20591,holdout
20592,holdout
20593,holdout
20594,development
20595,development
20596,holdout
20597,holdout
20598,development
20599,development
20600,development
20601,holdout
20602,holdout
20603,development
20604,holdout
20605,holdout
20606,development
20607,holdout
20608,development
20609,development
20610,development
20611,holdout
20612,holdout
20613,holdout
20614,development
20615,development
20616,development
20617,development
20618,holdout
20619,holdout
20620,development
20621,holdout
20622,development
20623,development
20624,development
20625,development
20626,holdout
20627,development
20628,development
20629,development
20630,holdout
20631,holdout
20632,development
20633,development
20634,development
20635,holdout
20636,development
20637,development
20638,development
20639,holdout
20640,holdout
20641,development
20642,holdout
20643,development
20644,development
20645,development
20646,development
20647,development
20648,development
20649,development
20650,holdout
20651,development
20652,development
20653,development
20654,holdout
20655,holdout
20656,development
20657,holdout
20658,development
20659,development
20660,development
20661,development
20662,development
20663,development
20664,development
20665,development
20666,development
20667,development
20668,holdout
20669,holdout
20670,development
20671,development
20672,holdout
20673,development
20674,holdout
20675,development
20676,development
20677,development
20678,holdout
20679,holdout
20680,development
20681,holdout
20682,holdout
20683,holdout
20684,holdout
20685,development
20686,holdout
20687,holdout
20688,development
20689,development
20690,holdout
20691,development
20692,holdout
20693,development
20694,holdout
20695,development
20696,development
20697,development
20698,development
20699,development
20700,development
20701,development
20702,holdout
20703,development
20704,development
20705,holdout
20706,development
20707,holdout
20708,development
20709,development
20710,holdout
20711,development
20712,development
20713,development
20714,development
20715,holdout
20716,development
20717,development
20718,holdout
20719,development
20720,development
20721,holdout
20722,development
20723,development
20724,holdout
20725,development
20726,development
20727,development
20728,development
20729,development
20730,development
20731,development
20732,holdout
20733,development
20734,development
20735,development
20736,development
20737,development
20738,holdout
20739,development
20740,development
20741,development
20742,development
20743,development
20744,holdout
20745,development
20746,development
20747,holdout
20748,development
20749,development
20750,development
20751,development
20752,development
20753,development
20754,holdout
20755,development
20756,development
20757,holdout
20758,development
20759,development
20760,development
20761,development
20762,development
20763,development
20764,development
20765,holdout
20766,holdout
20767,holdout
20768,holdout
20769,development
20770,development
20771,holdout
20772,development
20773,development
20774,holdout
20775,holdout
20776,development
20777,holdout
20778,development
20779,holdout
20780,holdout
20781,development
20782,development
20783,development
20784,development
20785,development
20786,holdout
20787,development
20788,development
20789,development
20790,holdout
20791,development
20792,development
20793,holdout
20794,development
20795,development
20796,development
20797,development
20798,development
20799,holdout
20800,development
20801,development
20802,development
20803,holdout
20804,development
20805,development
20806,development
20807,development
20808,development
20809,development
20810,development
20811,holdout
20812,development
20813,holdout
20814,development
20815,holdout
20816,development
20817,holdout
20818,development
20819,development
20820,development
20821,development
20822,development
20823,development
20824,holdout
20825,development
20826,development
20827,development
20828,holdout
20829,holdout
20830,development
20831,development
20832,development
20833,development
20834,development
20835,development
20836,holdout
20837,development
20838,holdout
20839,development
20840,development
20841,development
20842,holdout
20843,development
20844,development
20845,development
20846,holdout
20847,development
20848,development
20849,development
20850,development
20851,development
20852,holdout
20853,development
20854,holdout
20855,development
20856,holdout
20857,development
20858,development
20859,development
20860,development
20861,development
20862,development
20863,development
20864,holdout
20865,development
20866,development
20867,development
20868,holdout
20869,holdout
20870,development
20871,development
20872,development
20873,development
20874,holdout
20875,development
20876,development
20877,development
20878,development
20879,development
20880,development
20881,holdout
20882,development
20883,development
20884,development
20885,development
20886,development
20887,holdout
20888,development
20889,development
20890,development
20891,development
20892,development
20893,holdout
20894,development
20895,development
20896,holdout
20897,development
20898,development
20899,development
20900,holdout
20901,development
20902,development
20903,development
20904,holdout
20905,development
20906,development
20907,development
20908,development
20909,development
20910,development
20911,holdout
20912,holdout
20913,development
20914,holdout
20915,holdout
20916,holdout
20917,holdout
20918,development
20919,development
20920,holdout
20921,development
20922,holdout
20923,development
20924,development
20925,development
20926,development
20927,development
20928,development
20929,development
20930,development
20931,development
20932,development
20933,development
20934,development
20935,holdout
20936,holdout
20937,holdout
20938,development
20939,development
20940,holdout
20941,development
20942,development
20943,development
20944,development
20945,holdout
20946,development
20947,development
20948,holdout
20949,holdout
20950,holdout
20951,development
20952,development
20953,development
20954,development
20955,development
20956,development
20957,development
20958,development
20959,holdout
20960,development
20961,development
20962,holdout
20963,development
20964,holdout
20965,development
20966,development
20967,development
20968,development
20969,development
20970,development
20971,holdout
20972,development
20973,development
20974,holdout
20975,holdout
20976,holdout
20977,holdout
20978,development
20979,development
20980,development
20981,holdout
20982,development
20983,development
20984,development
20985,development
20986,development
20987,development
20988,holdout
20989,holdout
20990,development
20991,development
20992,development
20993,development
20994,development
20995,holdout
20996,development
20997,development
20998,development
20999,development
21000,development
21001,development
21002,development
21003,development
21004,development
21005,holdout
21006,development
21007,development
21008,development
21009,holdout
21010,holdout
21011,holdout
21012,development
21013,development
21014,development
21015,development
21016,holdout
21017,development
21018,holdout
21019,holdout
21020,development
21021,development
21022,development
21023,holdout
21024,development
21025,development
21026,development
21027,holdout
21028,holdout
21029,development
21030,holdout
21031,holdout
21032,holdout
21033,development
21034,development
21035,development
21036,holdout
21037,development
21038,development
21039,development
21040,development
21041,holdout
21042,development
21043,development
21044,holdout
21045,holdout
21046,development
21047,development
21048,holdout
21049,development
21050,holdout
21051,holdout
21052,holdout
21053,development
21054,development
21055,development
21056,development
21057,development
21058,development
21059,development
21060,development
21061,development
21062,development
21063,holdout
21064,development
21065,holdout
21066,holdout
21067,holdout
21068,holdout
21069,development
21070,development
21071,development
21072,development
21073,development
21074,development
21075,development
21076,development
21077,development
21078,development
21079,development
21080,development
21081,holdout
21082,development
21083,holdout
21084,development
21085,development
21086,holdout
21087,development
21088,holdout
21089,development
21090,development
21091,development
21092,development
21093,development
21094,development
21095,development
21096,development
21097,development
21098,development
21099,development
21100,development
21101,development
21102,holdout
21103,development
21104,holdout
21105,development
21106,development
21107,development
21108,development
21109,development
21110,development
21111,development
21112,development
21113,development
21114,holdout
21115,development
21116,holdout
21117,development
21118,development
21119,development
21120,development
21121,development
21122,development
21123,development
21124,holdout
21125,development
21126,development
21127,holdout
21128,holdout
21129,holdout
21130,development
21131,development
21132,development
21133,development
21134,development
21135,holdout
21136,holdout
21137,development
21138,development
21139,development
21140,development
21141,holdout
21142,development
21143,development
21144,development
21145,development
21146,development
21147,development
21148,holdout
21149,holdout
21150,development
21151,development
21152,development
21153,development
21154,holdout
21155,development
21156,holdout
21157,holdout
21158,development
21159,holdout
21160,development
21161,development
21162,holdout
21163,holdout
21164,holdout
21165,development
21166,development
21167,holdout
21168,development
21169,development
21170,holdout
21171,holdout
21172,development
21173,holdout
21174,development
21175,development
21176,development
21177,development
21178,development
21179,holdout
21180,holdout
21181,holdout
21182,holdout
21183,holdout
21184,development
21185,development
21186,holdout
21187,holdout
21188,development
21189,development
21190,development
21191,development
21192,development
21193,development
21194,development
21195,development
21196,development
21197,development
21198,holdout
21199,development
21200,holdout
21201,development
21202,holdout
21203,development
21204,holdout
21205,holdout
21206,holdout
21207,development
21208,development
21209,holdout
21210,development
21211,development
21212,development
21213,development
21214,holdout
21215,holdout
21216,development
21217,development
21218,development
21219,holdout
21220,development
21221,development
21222,development
21223,development
21224,development
21225,holdout
21226,development
21227,holdout
21228,holdout
21229,development
21230,holdout
21231,development
21232,development
21233,development
21234,development
21235,holdout
21236,development
21237,holdout
21238,development
21239,development
21240,development
21241,holdout
21242,development
21243,development
21244,development
21245,development
21246,development
21247,development
21248,development
21249,holdout
21250,holdout
21251,development
21252,development
21253,holdout
21254,development
21255,development
21256,development
21257,development
21258,development
21259,development
21260,development
21261,development
21262,development
21263,development
21264,holdout
21265,development
21266,holdout
21267,development
21268,development
21269,development
21270,development
21271,holdout
21272,development
21273,development
21274,holdout
21275,holdout
21276,holdout
21277,development
21278,development
21279,development
21280,holdout
21281,holdout
21282,development
21283,development
21284,development
21285,development
21286,development
21287,holdout
21288,holdout
21289,development
21290,holdout
21291,development
21292,development
21293,holdout
21294,development
21295,development
21296,development
21297,development
21298,development
21299,development
21300,development
21301,development
21302,development
21303,holdout
21304,holdout
21305,holdout
21306,development
21307,development
21308,development
21309,development
21310,development
21311,development
21312,development
21313,development
21314,holdout
21315,development
21316,holdout
21317,holdout
21318,development
21319,development
21320,development
21321,development
21322,development
21323,development
21324,development
21325,development
21326,holdout
21327,development
21328,development
21329,development
21330,development
21331,development
21332,holdout
21333,development
21334,development
21335,holdout
21336,holdout
21337,development
21338,holdout
21339,development
21340,development
21341,development
21342,development
21343,development
21344,development
21345,holdout
21346,development
21347,development
21348,development
21349,development
21350,development
21351,development
21352,development
21353,holdout
21354,development
21355,holdout
21356,development
21357,development
21358,holdout
21359,development
21360,development
21361,development
21362,development
21363,holdout
21364,development
21365,development
21366,development
21367,holdout
21368,development
21369,development
21370,development
21371,development
21372,development
21373,holdout
21374,development
21375,development
21376,development
21377,holdout
21378,development
21379,development
21380,development
21381,holdout
21382,holdout
21383,holdout
21384,development
21385,development
21386,development
21387,development
21388,development
21389,development
21390,development
21391,development
21392,development
21393,holdout
21394,development
21395,development
21396,holdout
21397,development
21398,development
21399,development
21400,holdout
21401,development
21402,development
21403,holdout
21404,development
21405,development
21406,development
21407,development
21408,development
21409,development
21410,development
21411,development
21412,holdout
21413,development
21414,holdout
21415,development
21416,development
21417,development
21418,development
21419,development
21420,development
21421,development
21422,development
21423,holdout
21424,development
21425,development
21426,development
21427,development
21428,holdout
21429,development
21430,development
21431,development
21432,development
21433,development
21434,development
21435,development
21436,holdout
21437,development
21438,development
21439,development
21440,development
21441,development
21442,development
21443,development
21444,development
21445,holdout
21446,holdout
21447,holdout
21448,development
21449,development
21450,holdout
21451,holdout
21452,development
21453,development
21454,development
21455,development
21456,development
21457,development
21458,development
21459,holdout
21460,holdout
21461,development
21462,development
21463,development
21464,holdout
21465,development
21466,development
21467,holdout
21468,development
21469,holdout
21470,development
21471,development
21472,development
21473,holdout
21474,development
21475,development
21476,holdout
21477,development
21478,development
21479,holdout
21480,holdout
21481,development
21482,development
21483,development
21484,development
21485,holdout
21486,holdout
21487,development
21488,development
21489,development
21490,development
21491,holdout
21492,development
21493,development
21494,development
21495,holdout
21496,development
21497,holdout
21498,development
21499,development
21500,development
21501,development
21502,holdout
21503,holdout
21504,development
21505,holdout
21506,holdout
21507,development
21508,holdout
21509,holdout
21510,development
21511,holdout
21512,development
21513,development
21514,development
21515,holdout
21516,holdout
21517,development
21518,development
21519,holdout
21520,holdout
21521,development
21522,development
21523,development
21524,development
21525,development
21526,development
21527,development
21528,holdout
21529,development
21530,development
21531,development
21532,development
21533,development
21534,development
21535,development
21536,development
21537,holdout
21538,development
21539,holdout
21540,development
21541,development
21542,holdout
21543,holdout
21544,development
21545,development
21546,development
21547,holdout
21548,holdout
21549,development
21550,holdout
21551,development
21552,holdout
21553,development
21554,development
21555,development
21556,holdout
21557,development
21558,development
21559,development
21560,holdout
21561,development
21562,development
21563,development
21564,development
21565,development
21566,holdout
21567,holdout
21568,development
21569,development
21570,development
21571,development
21572,development
21573,development
21574,holdout
21575,holdout
21576,holdout
21577,development
21578,development
21579,development
21580,development
21581,holdout
21582,development
21583,holdout
21584,development
21585,development
21586,development
21587,development
21588,development
21589,development
21590,development
21591,development
21592,development
21593,development
21594,development
21595,development
21596,holdout
21597,development
21598,development
21599,holdout
21600,development
21601,development
21602,development
21603,holdout
21604,holdout
21605,development
21606,holdout
21607,development
21608,development
21609,holdout
21610,development
21611,development
21612,development
21613,development
21614,development
21615,development
21616,development
21617,holdout
21618,holdout
21619,development
21620,holdout
21621,development
21622,development
21623,development
21624,development
21625,development
21626,development
21627,development
21628,holdout
21629,development
21630,holdout
21631,development
21632,development
21633,development
21634,development
21635,holdout
21636,development
21637,development
21638,development
21639,development
21640,development
21641,holdout
21642,development
21643,development
21644,development
21645,development
21646,development
21647,development
21648,development
21649,development
21650,development
21651,development
21652,development
21653,development
21654,development
21655,development
21656,holdout
21657,holdout
21658,development
21659,holdout
21660,development
21661,development
21662,development
21663,development
21664,development
21665,development
21666,holdout
21667,development
21668,development
21669,holdout
21670,development
21671,development
21672,holdout
21673,development
21674,development
21675,holdout
21676,holdout
21677,holdout
21678,development
21679,development
21680,development
21681,holdout
21682,holdout
21683,development
21684,development
21685,development
21686,holdout
21687,holdout
21688,holdout
21689,development
21690,development
21691,development
21692,development
21693,development
21694,holdout
21695,development
21696,holdout
21697,development
21698,development
21699,development
21700,development
21701,holdout
21702,holdout
21703,holdout
21704,holdout
21705,development
21706,development
21707,holdout
21708,development
21709,development
